news_title,news_content,news_source,news_pubtime,news_url
"Regan Smith: No Swimming, No Olympics, No Graduation. No Complaints.","Smith, 18, set two world records last summer and seemed primed for the Tokyo Games. When they were postponed, she focused on what she could do rather than what she couldn’t.",New York Times,2020/5/22,https://www.nytimes.com/2020/05/22/sports/swimming-regan-smith.html?searchResultPosition=530
"Yes, That’s Allyson Felix Running Down Your Block","Felix, an Olympic gold medalist sprinter, is training in her Los Angeles neighborhood with tracks closed because of the coronavirus pandemic.",New York Times,2020/5/8,https://www.nytimes.com/2020/05/08/sports/olympics/allyson-felix-olympics.html?searchResultPosition=531
Why One American Basketball Team Won’t Be at the Summer Olympics,"Basketball was invented in the United States, but it does not dominate one form, three on three, when it comes to Olympics qualifying. So, go … Latvia?",New York Times,2021/5/31,https://www.nytimes.com/2021/05/31/sports/olympics/3x3-basketball-american-men.html?searchResultPosition=532
"Take Coronavirus More Seriously, Say Olympic Rowers Who Got It","A physical therapist brought the virus to rowers who were training to make the U.S. Olympic team, and one gold medalist said it “knocked us down pretty hard.”",New York Times,2020/7/24,https://www.nytimes.com/2020/07/24/sports/olympics/coronavirus-us-rowing-olympics.html?searchResultPosition=533
"Tokyo, in a State of Emergency, Yet Still Having Drinks at a Bar","Tokyo may have been lulled into complacency during the weeks when Japan contained the coronavirus while avoiding economically devastating lockdowns, our bureau chief writes.",New York Times,2020/4/19,https://www.nytimes.com/2020/04/19/world/asia/tokyo-japan-coronavirus.html?searchResultPosition=534
‘For My People’: A Transgender Woman Pursues an Olympic Dream,"CeCe Telfer, the first openly transgender woman to win an N.C.A.A. title, is aiming to qualify for the U.S. Olympic trials in the 400-meter hurdles. Her biggest obstacle, for now, is a lack of training facilities.",New York Times,2021/6/1,https://www.nytimes.com/2021/06/01/sports/olympics/cece-telfer-olympic-trials.html?searchResultPosition=535
"Japan approves the Moderna and AstraZeneca shots, hoping to speed up vaccinations.","The move gives the country much-needed options as it deals with a fourth wave, two months before the start of the Tokyo Olympics.",New York Times,2021/5/21,https://www.nytimes.com/2021/05/21/world/asia/japan-moderna-astrazeneca-vaccine.html?searchResultPosition=536
Rupp and Tuliamuk Win Olympic Trials Marathon,"Abdirahman, Riley, Seidel and Kipyego also booked tickets to Tokyo 2020. Linden fourth.",New York Times,2020/2/29,https://www.nytimes.com/2020/02/29/sports/olympics/olympic-marathon-trials.html?searchResultPosition=537
"Iran’s Judo Ban, Sparked by Order to Avoid Israeli, Is Overturned",The Court of Arbitration for Sport said there was “no legal basis” to bar Iran from competitions for ordering an athlete not to compete against an Israeli opponent.,New York Times,2021/3/1,https://www.nytimes.com/2021/03/01/sports/olympics/iran-israel-judo-ban.html?searchResultPosition=538
This Was Molly Seidel’s First Marathon. Her Next Will Be at the Olympics.,"Seidel, 25, has two jobs, shares an apartment with her sister and runs turkey trots in costume. No, she can’t believe this is happening, either.",New York Times,2020/3/1,https://www.nytimes.com/2020/03/01/sports/olympics/molly-seidel-olympic-marathon-trials.html?searchResultPosition=539
"Regan Smith: No Swimming, No Olympics, No Graduation. No Complaints.","Smith, 18, set two world records last summer and seemed primed for the Tokyo Games. When they were postponed, she focused on what she could do rather than what she couldn’t.",New York Times,2020/5/22,https://www.nytimes.com/2020/05/22/sports/swimming-regan-smith.html?searchResultPosition=540
Olympic Gymnast Recalls Emotional Abuse ‘So Twisted That I Thought It Couldn’t Be Real’,"Laurie Hernandez won medals at the 2016 Games. But she said her love of the sport was tainted under training with Maggie Haney, who is now suspended by the sport’s American federation.",New York Times,2020/5/1,https://www.nytimes.com/2020/05/01/sports/maggie-haney-gymnastics-abuse.html?searchResultPosition=541
That Almost Apology for the 1980 Olympic Boycott Helps. A Little.,"In the past 40 years, the would-be Olympians of the summer of 1980 have heard a lot of words, but not a full-throated mea culpa for a boycott that accomplished very little.",New York Times,2020/7/27,https://www.nytimes.com/2020/07/27/sports/olympics/1980-boycott.html?searchResultPosition=542
"Olympic Trials Marathon: ‘We Wanted to Give a Party, and Everybody Is Coming’","Organizers expected about 400 people to race in Atlanta on Saturday. There will be nearly 700, accompanied by some 4,000 water bottles.",New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympic-trials-marathon.html?searchResultPosition=543
Your Friday Briefing,A shift at the Tokyo Olympics.,New York Times,2021/2/18,https://www.nytimes.com/2021/02/18/briefing/tokyo-olympics-australia-facebook.html?searchResultPosition=544
"At Olympic Marathon Trials, the Agony of Fourth Place","Des Linden, in the women’s division, and Leonard Korir, in the men’s, were favorites to make the U.S. team. They finished fourth, which can be the worst pain of all.",New York Times,2020/3/1,https://www.nytimes.com/2020/03/01/sports/olympics/olympic-marathon-trials-des-linden.html?searchResultPosition=545
"Coronavirus, Anthony Fauci, Olympics: Your Tuesday Briefing",Here's what you need to know.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/briefing/coronavirus-anthony-fauci-olympics.html?searchResultPosition=546
"As Stanford Cuts Teams, Olympic Hopefuls All Over the U.S. Feel a Chill","If Stanford, which has deep resources and a reputation as a factory for Olympians, can’t maintain its sports programs amid the pandemic, athletes fear that no one can.",New York Times,2020/8/26,https://www.nytimes.com/2020/08/26/sports/olympics/stanford-cuts-olympics.html?searchResultPosition=547
I.O.C. Will Buy Coronavirus Vaccines From China for Olympians,The agreement with a powerful Olympic partner may help reassure a skeptical Japanese population fearful of thousands of visitors to this summer’s Games.,New York Times,2021/3/11,https://www.nytimes.com/2021/03/11/sports/olympics/ioc-vaccines-china-thomas-bach.html?searchResultPosition=548
"Sumo Champion Tests Positive, Worrying His Stable and His Sport","Hakuho, Japan’s top-ranked sumo wrestler, is sidelined amid a troubling rise of cases in Japan.",New York Times,2021/1/5,https://www.nytimes.com/2021/01/05/sports/hakuho-sumo-coronavirus.html?searchResultPosition=549
"Her Olympic Dream on Hold, Teen Gymnast Faces Other Trials",Sunisa Lee had been ecstatic to return to her gym at the start of June. Then came tumult in Minnesota and the death of two close relatives. “I just want this year to be over. I’m so ready for 2021.”,New York Times,2020/6/27,https://www.nytimes.com/2020/06/27/sports/olympics/sunisa-lee-gymnastics-olympics.html?searchResultPosition=550
Olympic Gymnast Recalls Emotional Abuse ‘So Twisted That I Thought It Couldn’t Be Real’,"Laurie Hernandez won medals at the 2016 Games. But she said her love of the sport was tainted under training with Maggie Haney, who is now suspended by the sport’s American federation.",New York Times,2020/5/1,https://www.nytimes.com/2020/05/01/sports/maggie-haney-gymnastics-abuse.html?searchResultPosition=551
That Almost Apology for the 1980 Olympic Boycott Helps. A Little.,"In the past 40 years, the would-be Olympians of the summer of 1980 have heard a lot of words, but not a full-throated mea culpa for a boycott that accomplished very little.",New York Times,2020/7/27,https://www.nytimes.com/2020/07/27/sports/olympics/1980-boycott.html?searchResultPosition=552
"Olympic Trials Marathon: ‘We Wanted to Give a Party, and Everybody Is Coming’","Organizers expected about 400 people to race in Atlanta on Saturday. There will be nearly 700, accompanied by some 4,000 water bottles.",New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympic-trials-marathon.html?searchResultPosition=553
Your Friday Briefing,A shift at the Tokyo Olympics.,New York Times,2021/2/18,https://www.nytimes.com/2021/02/18/briefing/tokyo-olympics-australia-facebook.html?searchResultPosition=554
"At Olympic Marathon Trials, the Agony of Fourth Place","Des Linden, in the women’s division, and Leonard Korir, in the men’s, were favorites to make the U.S. team. They finished fourth, which can be the worst pain of all.",New York Times,2020/3/1,https://www.nytimes.com/2020/03/01/sports/olympics/olympic-marathon-trials-des-linden.html?searchResultPosition=555
"Coronavirus, Anthony Fauci, Olympics: Your Tuesday Briefing",Here's what you need to know.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/briefing/coronavirus-anthony-fauci-olympics.html?searchResultPosition=556
"As Stanford Cuts Teams, Olympic Hopefuls All Over the U.S. Feel a Chill","If Stanford, which has deep resources and a reputation as a factory for Olympians, can’t maintain its sports programs amid the pandemic, athletes fear that no one can.",New York Times,2020/8/26,https://www.nytimes.com/2020/08/26/sports/olympics/stanford-cuts-olympics.html?searchResultPosition=557
I.O.C. Will Buy Coronavirus Vaccines From China for Olympians,The agreement with a powerful Olympic partner may help reassure a skeptical Japanese population fearful of thousands of visitors to this summer’s Games.,New York Times,2021/3/11,https://www.nytimes.com/2021/03/11/sports/olympics/ioc-vaccines-china-thomas-bach.html?searchResultPosition=558
"Sumo Champion Tests Positive, Worrying His Stable and His Sport","Hakuho, Japan’s top-ranked sumo wrestler, is sidelined amid a troubling rise of cases in Japan.",New York Times,2021/1/5,https://www.nytimes.com/2021/01/05/sports/hakuho-sumo-coronavirus.html?searchResultPosition=559
"Her Olympic Dream on Hold, Teen Gymnast Faces Other Trials",Sunisa Lee had been ecstatic to return to her gym at the start of June. Then came tumult in Minnesota and the death of two close relatives. “I just want this year to be over. I’m so ready for 2021.”,New York Times,2020/6/27,https://www.nytimes.com/2020/06/27/sports/olympics/sunisa-lee-gymnastics-olympics.html?searchResultPosition=560
Olympians Enter a Risky New Event: Line Jumping,"Some nations are prioritizing Olympians for vaccinations. Others say athletes will wait their turn. The choices could determine if the Tokyo Games are a sporting spectacle, or a superspreader event.",New York Times,2021/2/28,https://www.nytimes.com/2021/02/28/sports/olympics/tokyo-olympics-vaccines.html?searchResultPosition=561
"As Gymnasts Who Were Abused Seek Answers, They Are Offered Only Money","Despite multiple investigations and a settlement offer worth millions of dollars, Simone Biles, Aly Raisman and many other abuse victims feel justice is a long way away.",New York Times,2020/3/3,https://www.nytimes.com/2020/03/03/sports/olympics/biles-gymnastics-settlement-nassar.html?searchResultPosition=562
"India Under Lockdown, Hubei Province, Olympics: Your Wednesday Briefing",Here’s what you need to know.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/briefing/india-lockdown-modi-china-hubei-province.html?searchResultPosition=563
Polish Olympian Wins Fight to Compete in Fencing for Team U.S.A.,"Aleksandra Shelton, a four-time Olympic fencer for Poland, prevailed in a prolonged case that had broader implications regarding age and gender discrimination and the right to free speech.",New York Times,2020/10/14,https://www.nytimes.com/2020/10/14/sports/aleksandra-shelton-wins-cas-case-team-usa-fencing.html?searchResultPosition=564
Your Thursday Briefing,Obscure charges in Myanmar.,New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/briefing/myanmar-charges-tokyo-olympics-golden-globes.html?searchResultPosition=565
"Two Sports, a Fast Time and Some Questions","The British track Olympian Beth Potter switched sports, but her stardom in triathlon came too late to qualify for Tokyo. Then she set a world record in a 5K that won’t count. What’s a world-class athlete to do?",New York Times,2021/4/8,https://www.nytimes.com/2021/04/08/sports/Beth-Potter-world-record.html?searchResultPosition=566
A Polish Olympian Aimed to Join Team U.S.A. Things Got Ugly.,"Aleksandra Shelton, a four-time Olympic fencer, grew frustrated by what she considered age and gender discrimination. But when she sought to compete for the United States, Polish officials stood in her way.",New York Times,2020/2/22,https://www.nytimes.com/2020/02/22/sports/olympics/fencing-poland.html?searchResultPosition=567
Japan Shocks Parents by Moving to Close All Schools Over Coronavirus,"The country, unlike others, has not experienced a sharp increase in reported cases, but it is under pressure to act decisively to preserve the Tokyo Olympics.",New York Times,2020/2/27,https://www.nytimes.com/2020/02/27/world/asia/japan-schools-coronavirus.html?searchResultPosition=568
One of the N.F.L.’s Fastest Is Among the Slowest on the Track,"DK Metcalf, the All-Pro Seattle receiver, finished last in his heat on Sunday in his first 100-meter race against professional sprinters.",New York Times,2021/5/9,https://www.nytimes.com/2021/05/09/sports/football/dk-metcalf-football-track-race.html?searchResultPosition=569
Everything Was Canceled in 2020. What About 2021?,"From the French Open and the Tokyo Olympics to New York Pride, a look at which global events are canceled, postponed or moving ahead (with altered plans) in 2021.",New York Times,2021/5/12,https://www.nytimes.com/2021/05/12/travel/canceled-events-2021-coronavirus.html?searchResultPosition=570
Olympians Enter a Risky New Event: Line Jumping,"Some nations are prioritizing Olympians for vaccinations. Others say athletes will wait their turn. The choices could determine if the Tokyo Games are a sporting spectacle, or a superspreader event.",New York Times,2021/2/28,https://www.nytimes.com/2021/02/28/sports/olympics/tokyo-olympics-vaccines.html?searchResultPosition=571
"As Gymnasts Who Were Abused Seek Answers, They Are Offered Only Money","Despite multiple investigations and a settlement offer worth millions of dollars, Simone Biles, Aly Raisman and many other abuse victims feel justice is a long way away.",New York Times,2020/3/3,https://www.nytimes.com/2020/03/03/sports/olympics/biles-gymnastics-settlement-nassar.html?searchResultPosition=572
"India Under Lockdown, Hubei Province, Olympics: Your Wednesday Briefing",Here’s what you need to know.,New York Times,2020/3/24,https://www.nytimes.com/2020/03/24/briefing/india-lockdown-modi-china-hubei-province.html?searchResultPosition=573
Polish Olympian Wins Fight to Compete in Fencing for Team U.S.A.,"Aleksandra Shelton, a four-time Olympic fencer for Poland, prevailed in a prolonged case that had broader implications regarding age and gender discrimination and the right to free speech.",New York Times,2020/10/14,https://www.nytimes.com/2020/10/14/sports/aleksandra-shelton-wins-cas-case-team-usa-fencing.html?searchResultPosition=574
Your Thursday Briefing,Obscure charges in Myanmar.,New York Times,2021/2/3,https://www.nytimes.com/2021/02/03/briefing/myanmar-charges-tokyo-olympics-golden-globes.html?searchResultPosition=575
"Two Sports, a Fast Time and Some Questions","The British track Olympian Beth Potter switched sports, but her stardom in triathlon came too late to qualify for Tokyo. Then she set a world record in a 5K that won’t count. What’s a world-class athlete to do?",New York Times,2021/4/8,https://www.nytimes.com/2021/04/08/sports/Beth-Potter-world-record.html?searchResultPosition=576
A Polish Olympian Aimed to Join Team U.S.A. Things Got Ugly.,"Aleksandra Shelton, a four-time Olympic fencer, grew frustrated by what she considered age and gender discrimination. But when she sought to compete for the United States, Polish officials stood in her way.",New York Times,2020/2/22,https://www.nytimes.com/2020/02/22/sports/olympics/fencing-poland.html?searchResultPosition=577
Japan Shocks Parents by Moving to Close All Schools Over Coronavirus,"The country, unlike others, has not experienced a sharp increase in reported cases, but it is under pressure to act decisively to preserve the Tokyo Olympics.",New York Times,2020/2/27,https://www.nytimes.com/2020/02/27/world/asia/japan-schools-coronavirus.html?searchResultPosition=578
One of the N.F.L.’s Fastest Is Among the Slowest on the Track,"DK Metcalf, the All-Pro Seattle receiver, finished last in his heat on Sunday in his first 100-meter race against professional sprinters.",New York Times,2021/5/9,https://www.nytimes.com/2021/05/09/sports/football/dk-metcalf-football-track-race.html?searchResultPosition=579
Everything Was Canceled in 2020. What About 2021?,"From the French Open and the Tokyo Olympics to New York Pride, a look at which global events are canceled, postponed or moving ahead (with altered plans) in 2021.",New York Times,2021/5/12,https://www.nytimes.com/2021/05/12/travel/canceled-events-2021-coronavirus.html?searchResultPosition=580
Judge Declares Mistrial in Murder Case Against Brother of Simone Biles,"Jurors told the judge they had seen legal briefs among the evidence in the case of Tevin Biles-Thomas, who is accused of killing three people. The trial has unfolded as his sister, the U.S. gymnast, trains for the Tokyo Olympics.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/us/tevin-biles-thomas-murder-mistrial.html?searchResultPosition=581
A town in Japan spent Covid relief funds on a giant squid statue.,"A $230,000 statue is part of an effort to revive tourism in the fishing town of Noto. Critics call it a waste of money as Japan struggles to contain a new outbreak.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/world/asia/japan-squid-statue.html?searchResultPosition=582
A World Track and Field Championships in Oregon. In 2022.,The event was supposed to take place in 2021. Then the Olympics were postponed a year.,New York Times,2020/4/8,https://www.nytimes.com/2020/04/08/sports/coronavirus-track-and-field.html?searchResultPosition=583
"Tamara Press, Olympian Whose Feats Raised Questions, Dies at 83",She won three gold medals in the 1960s but was the focus of speculation about her gender. She retired after pulling out of a track meet that would have required a sex test.,New York Times,2021/5/4,https://www.nytimes.com/2021/05/04/sports/tamara-press-dead.html?searchResultPosition=584
"‘When You Say Badminton, You Say Indonesia’","Badminton is part of the national identity. It is the only sport in which Indonesia has won an Olympic gold medal, and the country had expected to add another this month in Tokyo.",New York Times,2020/8/7,https://www.nytimes.com/2020/08/07/sports/badminton-indonesia.html?searchResultPosition=585
"Wood, Glass and Stone in Japan","This contemporary three-bedroom ski house in Hakuba, Japan, near the site of the 1998 Winter Olympics in Nagano, is on the market for $2.55 million.",New York Times,2020/2/26,https://www.nytimes.com/slideshow/2020/02/26/realestate/wood-glass-and-stone-in-japan.html?searchResultPosition=586
"John Konrads, ‘Wonder Boy’ Olympian Swimmer, Dies at 78","A Hall of Famer, he was a sensation at the 1960 Games in Rome. He and his sister Ilsa, a champion in her own right, were known as “the Konrads Kids.”",New York Times,2021/5/1,https://www.nytimes.com/2021/05/01/sports/olympics/john-konrads-dead.html?searchResultPosition=587
Rights Group Demands End to Sex Testing of Female Track Athletes,A Human Rights Watch report said that regulations governing athletes with differences of sexual development are harmful and disproportionately affect women of color from developing nations.,New York Times,2020/12/4,https://www.nytimes.com/2020/12/04/sports/olympics/intersex-athletes-human-rights.html?searchResultPosition=588
These Countries Did Well With Covid. So Why Are They Slow on Vaccines?,"Japan, South Korea and Australia have inoculated tiny percentages of their populations. The delays risk unwinding their relative successes.",New York Times,2021/4/17,https://www.nytimes.com/2021/04/17/world/asia/japan-south-korea-australia-vaccines.html?searchResultPosition=589
"‘Absolutely Yes’: Games Will Go On Even in State of Emergency, I.O.C. Says","As the coronavirus surges in Japan, a top Olympic official said a series of test events had shown the Tokyo Games could be held safely.",New York Times,2021/5/21,https://www.nytimes.com/2021/05/21/sports/olympics/olympics-japan-state-of-emergency.html?searchResultPosition=590
Judge Declares Mistrial in Murder Case Against Brother of Simone Biles,"Jurors told the judge they had seen legal briefs among the evidence in the case of Tevin Biles-Thomas, who is accused of killing three people. The trial has unfolded as his sister, the U.S. gymnast, trains for the Tokyo Olympics.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/us/tevin-biles-thomas-murder-mistrial.html?searchResultPosition=591
A town in Japan spent Covid relief funds on a giant squid statue.,"A $230,000 statue is part of an effort to revive tourism in the fishing town of Noto. Critics call it a waste of money as Japan struggles to contain a new outbreak.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/world/asia/japan-squid-statue.html?searchResultPosition=592
A World Track and Field Championships in Oregon. In 2022.,The event was supposed to take place in 2021. Then the Olympics were postponed a year.,New York Times,2020/4/8,https://www.nytimes.com/2020/04/08/sports/coronavirus-track-and-field.html?searchResultPosition=593
"Tamara Press, Olympian Whose Feats Raised Questions, Dies at 83",She won three gold medals in the 1960s but was the focus of speculation about her gender. She retired after pulling out of a track meet that would have required a sex test.,New York Times,2021/5/4,https://www.nytimes.com/2021/05/04/sports/tamara-press-dead.html?searchResultPosition=594
"‘When You Say Badminton, You Say Indonesia’","Badminton is part of the national identity. It is the only sport in which Indonesia has won an Olympic gold medal, and the country had expected to add another this month in Tokyo.",New York Times,2020/8/7,https://www.nytimes.com/2020/08/07/sports/badminton-indonesia.html?searchResultPosition=595
"Wood, Glass and Stone in Japan","This contemporary three-bedroom ski house in Hakuba, Japan, near the site of the 1998 Winter Olympics in Nagano, is on the market for $2.55 million.",New York Times,2020/2/26,https://www.nytimes.com/slideshow/2020/02/26/realestate/wood-glass-and-stone-in-japan.html?searchResultPosition=596
"John Konrads, ‘Wonder Boy’ Olympian Swimmer, Dies at 78","A Hall of Famer, he was a sensation at the 1960 Games in Rome. He and his sister Ilsa, a champion in her own right, were known as “the Konrads Kids.”",New York Times,2021/5/1,https://www.nytimes.com/2021/05/01/sports/olympics/john-konrads-dead.html?searchResultPosition=597
Rights Group Demands End to Sex Testing of Female Track Athletes,A Human Rights Watch report said that regulations governing athletes with differences of sexual development are harmful and disproportionately affect women of color from developing nations.,New York Times,2020/12/4,https://www.nytimes.com/2020/12/04/sports/olympics/intersex-athletes-human-rights.html?searchResultPosition=598
These Countries Did Well With Covid. So Why Are They Slow on Vaccines?,"Japan, South Korea and Australia have inoculated tiny percentages of their populations. The delays risk unwinding their relative successes.",New York Times,2021/4/17,https://www.nytimes.com/2021/04/17/world/asia/japan-south-korea-australia-vaccines.html?searchResultPosition=599
"‘Absolutely Yes’: Games Will Go On Even in State of Emergency, I.O.C. Says","As the coronavirus surges in Japan, a top Olympic official said a series of test events had shown the Tokyo Games could be held safely.",New York Times,2021/5/21,https://www.nytimes.com/2021/05/21/sports/olympics/olympics-japan-state-of-emergency.html?searchResultPosition=600
Judge Declares Mistrial in Murder Case Against Brother of Simone Biles,"Jurors told the judge they had seen legal briefs among the evidence in the case of Tevin Biles-Thomas, who is accused of killing three people. The trial has unfolded as his sister, the U.S. gymnast, trains for the Tokyo Olympics.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/us/tevin-biles-thomas-murder-mistrial.html?searchResultPosition=601
A town in Japan spent Covid relief funds on a giant squid statue.,"A $230,000 statue is part of an effort to revive tourism in the fishing town of Noto. Critics call it a waste of money as Japan struggles to contain a new outbreak.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/world/asia/japan-squid-statue.html?searchResultPosition=602
A World Track and Field Championships in Oregon. In 2022.,The event was supposed to take place in 2021. Then the Olympics were postponed a year.,New York Times,2020/4/8,https://www.nytimes.com/2020/04/08/sports/coronavirus-track-and-field.html?searchResultPosition=603
"Tamara Press, Olympian Whose Feats Raised Questions, Dies at 83",She won three gold medals in the 1960s but was the focus of speculation about her gender. She retired after pulling out of a track meet that would have required a sex test.,New York Times,2021/5/4,https://www.nytimes.com/2021/05/04/sports/tamara-press-dead.html?searchResultPosition=604
"‘When You Say Badminton, You Say Indonesia’","Badminton is part of the national identity. It is the only sport in which Indonesia has won an Olympic gold medal, and the country had expected to add another this month in Tokyo.",New York Times,2020/8/7,https://www.nytimes.com/2020/08/07/sports/badminton-indonesia.html?searchResultPosition=605
"Wood, Glass and Stone in Japan","This contemporary three-bedroom ski house in Hakuba, Japan, near the site of the 1998 Winter Olympics in Nagano, is on the market for $2.55 million.",New York Times,2020/2/26,https://www.nytimes.com/slideshow/2020/02/26/realestate/wood-glass-and-stone-in-japan.html?searchResultPosition=606
"John Konrads, ‘Wonder Boy’ Olympian Swimmer, Dies at 78","A Hall of Famer, he was a sensation at the 1960 Games in Rome. He and his sister Ilsa, a champion in her own right, were known as “the Konrads Kids.”",New York Times,2021/5/1,https://www.nytimes.com/2021/05/01/sports/olympics/john-konrads-dead.html?searchResultPosition=607
Rights Group Demands End to Sex Testing of Female Track Athletes,A Human Rights Watch report said that regulations governing athletes with differences of sexual development are harmful and disproportionately affect women of color from developing nations.,New York Times,2020/12/4,https://www.nytimes.com/2020/12/04/sports/olympics/intersex-athletes-human-rights.html?searchResultPosition=608
These Countries Did Well With Covid. So Why Are They Slow on Vaccines?,"Japan, South Korea and Australia have inoculated tiny percentages of their populations. The delays risk unwinding their relative successes.",New York Times,2021/4/17,https://www.nytimes.com/2021/04/17/world/asia/japan-south-korea-australia-vaccines.html?searchResultPosition=609
"‘Absolutely Yes’: Games Will Go On Even in State of Emergency, I.O.C. Says","As the coronavirus surges in Japan, a top Olympic official said a series of test events had shown the Tokyo Games could be held safely.",New York Times,2021/5/21,https://www.nytimes.com/2021/05/21/sports/olympics/olympics-japan-state-of-emergency.html?searchResultPosition=610
Your Friday Briefing,Tough U.S. penalties for Russian hacking.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/briefing/russia-sanctions-tokyo-olympics.html?searchResultPosition=611
"World Rugby Bars Transgender Women, Baffling Players","World Rugby is the first international sports federation to block transgender women from global competitions, even though it has long preached a motto of inclusivity.",New York Times,2020/10/26,https://www.nytimes.com/2020/10/26/sports/olympics/world-rugby-transgender-women.html?searchResultPosition=612
Your Wednesday Briefing,AstraZeneca’s vaccine troubles.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/astrazeneca-netanyahu-ikea-france.html?searchResultPosition=613
Simone Biles Makes Another U.S. Championship Look Easy,"Biles cruised to a record seventh U.S. title on Sunday. The team that will join her in Tokyo is starting to take shape, too.",New York Times,2021/6/7,https://www.nytimes.com/2021/06/07/sports/olympics/simone-biles-us-championship.html?searchResultPosition=614
"Finding Flowers, and Solace, in the Cracks and Grit of an Urban Jungle","In densely packed Tokyo, flora is abundant in unassuming places. Hunting for it, as I learned, can lighten life’s loads.",New York Times,2021/2/20,https://www.nytimes.com/2021/02/20/insider/tokyo-japan-flowers.html?searchResultPosition=615
"Swimming in a Bubble, Free From the Tyranny of Times","The pandemic disrupted the training of some of the world’s best swimmers, but a new competition has offered a rare treat: a chance to ignore the ticking clock.",New York Times,2020/11/19,https://www.nytimes.com/2020/11/19/sports/olympics/swimming-records-olympics.html?searchResultPosition=617
House Hunting in Japan: A Modern Ski Cabin in the Woods,"With the 2020 Summer Olympics on the horizon, prices are rising in Tokyo, Osaka and other major Japanese cities as fewer apartments go on the market.",New York Times,2020/2/26,https://www.nytimes.com/2020/02/26/realestate/house-hunting-in-japan-a-modern-ski-cabin-in-the-woods.html?searchResultPosition=618
Simone Biles Leaves Nike for a Sponsor That Focuses on Women,"As part of the deal, Athleta, the new sponsor, has agreed to back a post-Olympic exhibition tour that Biles was already planning.",New York Times,2021/4/23,https://www.nytimes.com/2021/04/23/sports/olympics/simone-biles-athleta-nike.html?searchResultPosition=619
"Not Yet Desperate, Japan and South Korea Plod Toward Vaccinations",The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,New York Times,2021/1/31,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html?searchResultPosition=620
Your Friday Briefing,Tough U.S. penalties for Russian hacking.,New York Times,2021/4/15,https://www.nytimes.com/2021/04/15/briefing/russia-sanctions-tokyo-olympics.html?searchResultPosition=621
"World Rugby Bars Transgender Women, Baffling Players","World Rugby is the first international sports federation to block transgender women from global competitions, even though it has long preached a motto of inclusivity.",New York Times,2020/10/26,https://www.nytimes.com/2020/10/26/sports/olympics/world-rugby-transgender-women.html?searchResultPosition=622
Your Wednesday Briefing,AstraZeneca’s vaccine troubles.,New York Times,2021/4/6,https://www.nytimes.com/2021/04/06/briefing/astrazeneca-netanyahu-ikea-france.html?searchResultPosition=623
Simone Biles Makes Another U.S. Championship Look Easy,"Biles cruised to a record seventh U.S. title on Sunday. The team that will join her in Tokyo is starting to take shape, too.",New York Times,2021/6/7,https://www.nytimes.com/2021/06/07/sports/olympics/simone-biles-us-championship.html?searchResultPosition=624
"Finding Flowers, and Solace, in the Cracks and Grit of an Urban Jungle","In densely packed Tokyo, flora is abundant in unassuming places. Hunting for it, as I learned, can lighten life’s loads.",New York Times,2021/2/20,https://www.nytimes.com/2021/02/20/insider/tokyo-japan-flowers.html?searchResultPosition=625
"Swimming in a Bubble, Free From the Tyranny of Times","The pandemic disrupted the training of some of the world’s best swimmers, but a new competition has offered a rare treat: a chance to ignore the ticking clock.",New York Times,2020/11/19,https://www.nytimes.com/2020/11/19/sports/olympics/swimming-records-olympics.html?searchResultPosition=627
House Hunting in Japan: A Modern Ski Cabin in the Woods,"With the 2020 Summer Olympics on the horizon, prices are rising in Tokyo, Osaka and other major Japanese cities as fewer apartments go on the market.",New York Times,2020/2/26,https://www.nytimes.com/2020/02/26/realestate/house-hunting-in-japan-a-modern-ski-cabin-in-the-woods.html?searchResultPosition=628
Simone Biles Leaves Nike for a Sponsor That Focuses on Women,"As part of the deal, Athleta, the new sponsor, has agreed to back a post-Olympic exhibition tour that Biles was already planning.",New York Times,2021/4/23,https://www.nytimes.com/2021/04/23/sports/olympics/simone-biles-athleta-nike.html?searchResultPosition=629
"Not Yet Desperate, Japan and South Korea Plod Toward Vaccinations",The slower pace gives the East Asian countries a chance to learn from mistakes elsewhere but also poses risks as more contagious and perhaps deadlier variants of the virus emerge.,New York Times,2021/1/31,https://www.nytimes.com/2021/01/31/world/asia/japan-south-korea-vaccinations.html?searchResultPosition=630
