news_title,news_content,news_source,news_pubtime,news_url
森会長女性蔑視発言　東京五輪開催に逆風　権限集中、歯止めなく,"今夏の', '・パラリンピックは、大会組織委員会の森喜朗会長（８３）の女性を蔑視した発言で逆風が強まる。新型コロナウイルスの感染対策を徹底して開催を目…",毎日新聞,2021/2/5,https://mainichi.jp/articles/20210205/ddm/003/050/062000c
「序列社会脱却は簡単ではない」　釜本邦茂氏が憂う五輪開催,"もしかしたら、誰よりも', 'の行方に心を痛めているかもしれない人が大阪にいた。1964年の前回東京五輪にも出場し、68年のメキシコ五輪では銅メダルに…",毎日新聞,2021/2/24,https://mainichi.jp/articles/20210224/k00/00m/050/020000c
池江璃花子、実戦復帰8カ月「第二の水泳人生」で語ったこと,白血病で長期療養していた競泳女子の池江璃花子選手（20）＝ルネサンス＝が、3日開幕の日本選手権（東京アクアティクスセンター）で4種目に出場する。昨年8月に実戦…,毎日新聞,2021/4/3,https://mainichi.jp/articles/20210403/k00/00m/050/020000c
「商業主義の変革を」小林信也さんが五輪反対から「変節」した理由,開催への国民の視線が冷たい。辞任を表明した組織委員会の森喜朗会長の女性蔑視発言も中止論を加速させた。だが五輪を中止すればそれですべて解決なのか…,毎日新聞,2021/2/18,https://mainichi.jp/articles/20210217/k00/00m/040/230000c
東京五輪　野球日本代表・稲葉篤紀監督／サッカー　男子日本代表・森保一監督、女子日本代表・高倉麻子監督,"◇もう一度、結束を\u3000野球日本代表・稲葉篤紀監督（４８）\u3000仕切り直しの', 'イヤーがやってきた。野球日本代表「侍ジャパン」の稲葉篤紀監督（４８）は３大…",毎日新聞,2021/1/1,https://mainichi.jp/articles/20210101/ddm/035/050/009000c
還暦記者・鈴木琢磨の、ああコロナブルー　トウリュウさんの「五輪」　アマチュアリズムと平和こそ,"ふとあの東京都知事に会いたい、と思った。再選された小池百合子さんではない。トウリュウこと、東龍太郎（りょうたろう）さんだ。１９６４年の', '実現に向…",毎日新聞,2020/7/16,https://mainichi.jp/articles/20200716/dde/012/040/016000c
熱気なきモヤモヤ東京…56年前の立役者は　彼岸で嘆いているのではないか,"ふとあの東京都知事に会いたい、と思った。再選された小池百合子さんではない。トウリュウこと、東龍太郎さんだ。1964年の', '実現に向け、医学の道から…",毎日新聞,2020/7/11,https://mainichi.jp/articles/20200710/k00/00m/040/173000c
バレーボール　テスト大会　日本男子代表、１年半ぶり実戦,"バレーボールの日本代表男女は１日、東京・有明アリーナで', 'のテスト大会を兼ねた中国との親善試合に臨んだ。男子は３―２で逆転勝ちし、女子はストレート…",毎日新聞,2021/5/2,https://mainichi.jp/articles/20210502/ddm/035/050/076000c
プレー通し、みんなに活力を　サッカー日本女子代表・熊谷紗希選手,１０年前の２０１１年、サッカー日本女子代表「なでしこジャパン」の女子ワールドカップ（Ｗ杯）優勝は、東日本大震災の被害に苦しむ日本社会に勇気と希望を与えてくれま…,毎日新聞,2021/4/29,https://mainichi.jp/articles/20210429/ddm/010/050/017000c
二階氏タブー言及　「五輪中止」火消しに躍起　橋本氏「知見結集し準備」,"開幕まで１００日を切り、カウントダウンが始まった', '・パラリンピックの足場が揺らいでいる。自民党の二階俊博幹事長が１５日、「これ以上とても無理だと…",毎日新聞,2021/4/16,https://mainichi.jp/articles/20210416/ddm/012/050/073000c
タブーだった中止の2文字　二階氏発言に世界は…迫る決断の時,"開幕まで100日を切り、カウントダウンが始まった', '・パラリンピックの足場が揺らいでいる。自民党の二階俊博幹事長が15日、「これ以上とても無理だと…",毎日新聞,2021/4/15,https://mainichi.jp/articles/20210415/k00/00m/010/412000c
コロナ拡大、五輪へ試練　緊急事態、強化拠点閉鎖　「今、アスリートは行き場がない」,"新型コロナウイルスの感染拡大で、', 'を目指す選手たちが試練にさらされている。練習拠点は軒並み閉鎖され、経済悪化に伴うスポンサー離れで活動資金に窮す…",毎日新聞,2020/4/30,https://mainichi.jp/articles/20200430/ddm/012/050/084000c
激震　トランプ氏「オリンピック延期」発言　日本政府火消し躍起,"トランプ米大統領による', '・パラリンピックの「1年延期」提案に対し、日本政府は13日、予定通りの開催を目指す方針を強調した。安倍晋三首相は13日、…",毎日新聞,2020/3/13,https://mainichi.jp/articles/20200313/k00/00m/050/314000c
東京五輪ボランティアのコロナ対策どうする,コロナ下で約8万人のボランティアを安全に職務に組み込む方法について、組織委はほとんど何も説明していない。,毎日新聞,2021/5/10,https://mainichi.jp/articles/20210308/wsj/00m/020/009000c
東京五輪、ワクチン接種義務なしで安全か,コロナ下のイベントの安全な開催を支援してきた一部の疫学者は、五輪でも同じ手順を再現することは可能かもしれないと言うが――。,毎日新聞,2021/4/27,https://mainichi.jp/articles/20210427/wsj/00m/020/013000c
東京五輪、厳しい規制なしで開催可能,東京が「世界を団結させるオリンピック」と呼ぶ大会を行うためには、90度の方針転換が必要だ。,毎日新聞,2021/3/9,https://mainichi.jp/articles/20210309/wsj/00m/020/008000c
スポーツ　東京五輪・パラ　さらに２９４０億円,新型（しんがた）コロナウイルスの影響（えいきょう）で来（らい）年（ねん）夏（なつ）まで１年（ねん）延期（えんき）された東京（とうきょう）オリンピック（五輪（ご…,毎日新聞,2020/12/7,https://mainichi.jp/maisho/articles/20201207/kei/00s/00s/011000c
スポーツ　東京五輪　５２項目で見直し,来（らい）年（ねん）夏（なつ）に延期（えんき）された東京（とうきょう）オリンピックは２６日（にち）で開幕（かいまく）まで３００日（にち）になりました。パラリン…,毎日新聞,2020/9/28,https://mainichi.jp/maisho/articles/20200928/kei/00s/00s/012000c
東京五輪延期、日本経済に追い打ち,東京五輪の2021年への延期は、減速する日本経済への新たな打撃となるが、安倍首相は国際舞台で任期満了の別れを告げる機会を得ることになるだろう。,毎日新聞,2020/3/25,https://mainichi.jp/articles/20200325/wsj/00m/020/009000c
東京五輪、IOCが延期のシナリオなど検討,国際オリンピック委員会は東京五輪の開催について複数のシナリオを本格的に検討する考えだ。延期を検討していることをIOCが正式文書で認めたのは初めて。,毎日新聞,2020/3/23,https://mainichi.jp/articles/20200323/wsj/00m/020/002000c
スポーツ　ＩＯＣ「東京五輪　中止の必要ない」,国際（こくさい）オリンピック委員会（いいんかい）（ＩＯＣ）のジョン・コーツ調整（ちょうせい）委員長（いいんちょう）は１４日（か）、東京都内（とうきょうとない）…,毎日新聞,2020/2/17,https://mainichi.jp/maisho/articles/20200217/kei/00s/00s/010000c
千葉・手賀沼花火大会、2年連続中止　柏、我孫子両市「警備体制組めず」,"千葉県柏、我孫子両市は１９日、手賀沼のほとりで打ち上げられる夏恒例の手賀沼花火大会を中止すると発表した。', 'と時期が重なることから警備体制が組めな…",毎日新聞,2021/1/20,https://mainichi.jp/articles/20210120/k00/00m/040/057000c
手賀沼花火大会中止　柏、我孫子両市　警備体制組めず　２年連続　／千葉,"柏、我孫子両市は１９日、手賀沼のほとりで打ち上げられる夏恒例の手賀沼花火大会を中止すると発表した。', 'と時期が重なることから警備体制が組めないなど…",毎日新聞,2021/1/20,https://mainichi.jp/articles/20210120/ddl/k12/040/027000c
猪名川花火は来夏も中止に　川西市　／兵庫,"川西市は、毎年８月に開催している猪名川花火大会を２０２１年も中止すると発表した。市は「２１年も同時期に', 'などが予定され、一方で新型コロナウイルス…",毎日新聞,2020/11/18,https://mainichi.jp/articles/20201118/ddl/k28/040/221000c
人事　警察庁,"◇警察庁（１日）\u3000総括審議官（内閣官房内閣審議官＝内閣官房副長官補付＝内閣官房', '・パラリンピック競技大会推進本部事務局セキュリティ推進統括官）山…",毎日新聞,2020/8/4,https://mainichi.jp/articles/20200804/ddm/012/060/088000c
新型コロナ　北びわ湖花火を延期　来年１～３月に分散開催　長浜　／滋賀,９月１８日に長浜市港町の長浜港湾一帯で開催する予定だった「長浜・北びわ湖大花火大会」が２０２１年１～３月に延期され、各週末の数日間に分散して実施されることにな…,毎日新聞,2020/6/10,https://mainichi.jp/articles/20200610/ddl/k25/040/361000c
G7、中国名指しけん制へ　五輪支持明記検討　共同声明,主要7カ国（G7）は11～13日に英南西部コーンウォールで開催する首脳会議（サミット）で、覇権主義的な動きを強める中国に対する懸念を表明する調整に入った。共同…,毎日新聞,2021/6/10,https://mainichi.jp/articles/20210610/ddm/001/030/125000c
G7サミット　中国を名指しし、懸念表明へ　五輪開催支持も検討,主要7カ国（G7）は11～13日に英南西部コーンウォールで開催する首脳会議（サミット）で、覇権主義的な動きを強める中国に対する懸念を表明する調整に入った。共同…,毎日新聞,2021/6/9,https://mainichi.jp/articles/20210609/k00/00m/030/185000c
代々木公園を歩けば＝小国綾子,"緑のまぶしい東京都立代々木公園には「立入禁止」を掲げたオレンジ色の柵が延びていた。', '・パラリンピックのライブサイト会場予定地だ。\u30001日、小池百合…",毎日新聞,2021/6/8,https://mainichi.jp/articles/20210608/dde/012/070/012000c
サーフィン大原選手、五輪代表に　一宮出身、地元に歓声　父「諦めずに頑張った」　／千葉,"一宮町で予定されている', 'サーフィン競技の日本代表に、同町出身の大原洋人選手（24）が決まり、家族や知人から喜びと期待の声が上がった。町も五輪を盛…",毎日新聞,2021/6/8,https://mainichi.jp/articles/20210608/ddl/k12/050/099000c
五輪開催判断、医科学的な基準示せ　なし崩しなら「大きな禍根」,"◇運動部長・藤野智成\u3000政府が緊急事態宣言の延長を決めた。期限は', '・パラリンピック開幕まで約1カ月となる6月20日まで延びたが、菅義偉首相は大会を…",毎日新聞,2021/5/28,https://mainichi.jp/articles/20210528/k00/00m/050/323000c
可視化で変わる未来＝下山田志帆,３月１７日、札幌地裁で同性同士の法律婚を認めないのは「法の下の平等」を定めた憲法１４条に違反するとの判断が下されました。同性婚を法律で認めるというゴールに向け…,毎日新聞,2021/5/20,https://mainichi.jp/articles/20210520/ddm/035/070/100000c
可視化される個性と未来＝下山田志帆のLGBTQアスリート考,3月17日、札幌地裁で同性同士の法律婚を認めないのは「法の下の平等」を定めた憲法14条に違反するとの判断が下されました。同性婚を法律で認めるというゴールに向け…,毎日新聞,2021/5/17,https://mainichi.jp/articles/20210514/k00/00m/050/121000c
新型コロナ　まん延防止　金沢、酒類提供自粛要請　県、公道聖火リレー中止へ　政府対応遅さに非難　／石川,県内の新型コロナウイルスの感染拡大を受け政府が石川県に「まん延防止等重点措置」を適用することを決定した１４日、県は対策本部会議で重点措置の対象区域を金沢市とし…,毎日新聞,2021/5/15,https://mainichi.jp/articles/20210515/ddl/k17/040/246000c
聖火リレー公道開催を断念の意向　まん延防止適用で石川県,石川県内の新型コロナウイルスの感染拡大を受け政府が県に「まん延防止等重点措置」を適用することを決定した14日、県は対策本部会議で重点措置の対象区域を金沢市とし…,毎日新聞,2021/5/14,https://mainichi.jp/articles/20210514/k00/00m/040/270000c
池江4冠「絶対勝つ」不安乗り越え　「自分のレーン」で強さ証明,の代表選考を兼ねた競泳の日本選手権最終日は10日、五輪会場の東京アクアティクスセンターで行われた。女子50メートル自由形決勝は、白血病で長期療…,毎日新聞,2021/4/10,https://mainichi.jp/articles/20210410/k00/00m/050/149000c
大橋悠依、初の五輪代表　競泳日本選手権　400個人メドレーV,代表選考を兼ねた競泳の日本選手権は3日、東京アクアティクスセンターで開幕。女子400メートル個人メドレーは2019年世界選手権銅メダルの大橋悠…,毎日新聞,2021/4/3,https://mainichi.jp/articles/20210403/k00/00m/050/144000c
強化委員長、刑事告訴へ　空手五輪代表、竹刀で突かれ負傷,"空手の', '組手女子６１キロ超級代表の植草歩選手（２８）＝ＪＡＬ＝が全日本空手道連盟（全空連）の香川政夫強化委員長からパワーハラスメントを受けたと訴…",毎日新聞,2021/4/1,https://mainichi.jp/articles/20210401/ddm/041/050/050000c
空手五輪代表の植草歩選手、指導者を刑事告訴へ　竹刀で目を打撲,"空手の', '組手女子61キロ超級代表の植草歩選手（28）＝JAL＝が全日本空手道連盟（全空連）の香川政夫強化委員長からパワーハラスメントを受けたと訴…",毎日新聞,2021/3/31,https://mainichi.jp/articles/20210331/k00/00m/050/341000c
柔道界、五輪前に再び大黒柱失う　斉藤仁氏に続き古賀稔彦氏死去,1992年バルセロナ五輪柔道男子71キロ級の金メダリストで「平成の三四郎」の異名を取った古賀稔彦（こが・としひこ）さんが24日、亡くなった。53歳だった。全日…,毎日新聞,2021/3/24,https://mainichi.jp/articles/20210324/k00/00m/050/208000c
堂安や久保らU-24日本代表メンバー23名が発表！　J王者から川崎F三笘が選出,日本サッカー協会（JFA）は19日、26日と29日に行われる『SAISON CARD CUP 2021』U－24アルゼンチン代表戦に臨むU－24日本代表メン…,毎日新聞,2021/3/19,https://mainichi.jp/articles/20210319/sck/00m/050/010000c
なでしこジャパンがパナマ女子代表と対戦！　4月11日に国立競技場で開催,日本サッカー協会（JFA）は16日、4月11日に東京の国立競技場にて開催される国際親善試合において、なでしこジャパン（日本女子代表）がパナマ女子代表と対戦す…,毎日新聞,2021/3/16,https://mainichi.jp/articles/20210316/sck/00m/050/015000c
新型コロナ　五輪にワクチン、中国申し出　丸川氏も寝耳に水　「５者協議で趣旨聞きたい」,"国際オリンピック委員会（ＩＯＣ）のトーマス・バッハ会長は総会２日目の１１日、中国オリンピック委員会から、', '・パラリンピックの出場者ら向けに新型コ…",毎日新聞,2021/3/12,https://mainichi.jp/articles/20210312/dde/007/040/020000c
五輪海外客受け入れ断念で調整　海外メディア反応、厳しい見方も,"今夏の', '・パラリンピックを巡り、国際オリンピック委員会（IOC）のトーマス・バッハ会長らが出席した3日の5者協議で、海外客の受け入れを月内に判断…",毎日新聞,2021/3/4,https://mainichi.jp/articles/20210304/k00/00m/050/207000c
競泳　ジャパンオープン　瀬戸、復帰戦Ｖ,"競泳のジャパンオープンが４日、', '会場の東京アクアティクスセンターで開幕した。\u3000不倫問題で昨年末まで２カ月半の活動停止処分を受けていた瀬戸大也（Ｔ…",毎日新聞,2021/2/5,https://mainichi.jp/articles/20210205/ddm/035/050/038000c
「金メダルの夢へスタートラインに」死闘制し涙の阿部　柔道男子五輪代表決定戦,の柔道男子66キロ級代表決定戦が13日、東京都文京区の講道館であり、2017、18年世界選手権覇者の阿部一二三（23）＝パーク24＝が、19年…,毎日新聞,2020/12/14,https://mainichi.jp/articles/20201213/k00/00m/050/125000c
ソフトボール　女子日本リーグ　５カ月遅れ開幕　太陽誘電が白星,（５日・神奈川）\u3000５日、神奈川県大和市の大和スタジアムで開幕。リーグ戦３試合が行われ、太陽誘電は藤田倭（やまと）の投打の活躍で豊田自動織機を破り、日立、デンソ…,毎日新聞,2020/9/6,https://mainichi.jp/articles/20200906/ddm/035/050/042000c
ソフトボール女子日本リーグ　5カ月遅れで開幕　太陽誘電、日立、デンソーが白星発進,ソフトボールの日本リーグ女子が5日、神奈川県大和市の大和スタジアムで開幕。リーグ戦3試合が行われ、太陽誘電は藤田倭（やまと）の投打の活躍で豊田自動織機を破り、…,毎日新聞,2020/9/5,https://mainichi.jp/articles/20200905/k00/00m/050/202000c
安倍首相辞任表明　五輪開催、高まる不安,・パラリンピックの旗振り役だった安倍晋三首相が辞任を表明したことで、新型コロナウイルスの感染拡大で来夏に延期された大会の行方は不透明感が増すこ…,毎日新聞,2020/8/29,https://mainichi.jp/articles/20200829/ddm/002/010/112000c
横浜FM、五輪世代FW前田大然を期限付き移籍で獲得…遠藤に代わる新戦力を補強,横浜F・マリノスは3日、松本山雅FCからFW前田大然を2021年1月31日までの期限付き移籍で獲得したことを発表した。\n\n\u3000約1年ぶりのJリーグ復帰となる前…,毎日新聞,2020/8/3,https://mainichi.jp/articles/20200803/sck/00m/050/011000c
下／ピスト上の哲学者が勧める「３年間の答え合わせ」　インターハイなき今,新型コロナウイルスの感染拡大で先行き不透明な状態が続く中、学生スポーツ界で最高学年を迎えた選手たちの心に迫る連載「＃最後の1年」。喪失感、悔しさ、そして希望、…,毎日新聞,2020/7/11,https://mainichi.jp/articles/20200707/k00/00m/050/014000c
新型コロナ　仙台の企業と東北大、感染症アプリを開発　全国の情報提供　「正しい知識を」　／宮城,新型コロナウイルス感染を恐れ、病院での受診を控えたり、他の病気の予防接種を受けなかったりするケースが増えている。そんな中、仙台市の企業が東北大と共同で全国の感…,毎日新聞,2020/6/27,https://mainichi.jp/articles/20200627/ddl/k04/040/074000c
感染症情報アプリ開発　全国のデータ提供　仙台の企業と東北大「正しい知識身につけて」,新型コロナウイルス感染を恐れ、病院での受診を控えたり、他の病気の予防接種を受けなかったりするケースが増えている。そんな中、仙台市の企業が東北大と共同で全国の感…,毎日新聞,2020/6/27,https://mainichi.jp/articles/20200627/k00/00m/040/016000c
ホッケー男子　霧下義貴（２１）　１年延期、プラス思考で,２０１８年アジア大会で、日本代表としてホッケー男子初の金メダル獲得に貢献したＤＦ霧下義貴（２１）＝天理大４年＝は、代表キャップ数５５を誇る。男子は１９６８年メ…,毎日新聞,2020/4/24,https://mainichi.jp/articles/20200424/ddf/012/050/005000c
五輪延期　無収入、貯蓄取り崩す　フェンシング三宅,"１年延期となった２０２０年', '。緊急事態宣言が発令され、アスリートも不要不急の外出の自粛を余儀なくされている。１２年ロンドン五輪フェンシング男子フ…",毎日新聞,2020/4/19,https://mainichi.jp/articles/20200419/ddm/035/050/064000c
希望の聖火／１（その１）　ランナー、国際色豊か,"５６年の歳月を経て、', 'の聖火リレーのランナーは様変わりする。１９６４年大会は陸上競技経験のある若者らがそれぞれ約２キロの距離を走ってトーチをつな…",毎日新聞,2020/3/3,https://mainichi.jp/articles/20200303/ddm/001/050/115000c
岡山スポーツ賞、受賞選手ら表彰　北区　／岡山,岡山スポーツ記者クラブ（毎日新聞社など１６社が加盟）が選ぶ「第５９回岡山スポーツ賞」の表彰式が２６日、岡山市北区のピュアリティまきびであり、２０１９年に国内外…,毎日新聞,2020/2/27,https://mainichi.jp/articles/20200227/ddl/k33/050/450000c
東京五輪を機にビッグディール？　勝負に出た文政権の狙いは,11月中旬以降、韓国の文在寅（ムン・ジェイン）政権とその周辺から、日韓関係の改善を目指す動きが相次いでいる。情報機関トップが新たな日韓共同宣言による諸懸案の一…,毎日新聞,2020/11/28,https://mainichi.jp/premier/politics/articles/20201127/pol/00m/010/012000c
日本は「オリンピック神話依存症」　招致に明け暮れ52年8カ月,「コロナ対策と五輪は両立しない」。スポーツと政治や社会との関わりを研究している一橋大大学院の坂上康博教授は東京五輪の開催を疑問視する。五輪開催に突き進む背景に…,毎日新聞,2021/5/26,https://mainichi.jp/articles/20210525/k00/00m/050/243000c
「生活からかけ離れている」社会学者が読み解く五輪への逆風,・パラリンピックの開催を巡っては、2月の森喜朗・組織委前会長の女性蔑視発言だけでなく、安倍晋三前首相の「アンダーコントロール」発言や招致を巡る…,毎日新聞,2021/3/4,https://mainichi.jp/articles/20210304/k00/00m/040/094000c
どうなる延期五輪／下　ＩＯＣ、透ける保身　可否決断、批判恐れ,"新型コロナウイルスの影響で今夏に延期された', 'は開催が危ぶまれる中、２３日、開幕まで半年となった。国際オリンピック委員会（ＩＯＣ）は巧みな外交術で…",毎日新聞,2021/1/23,https://mainichi.jp/articles/20210123/ddm/012/050/111000c
東京五輪、実業界からも反対の声,東京五輪開幕が2カ月後に迫る中、日本国内では実業界の著名人からも開催に反対する声が相次いで上がっている。,毎日新聞,2021/5/25,https://mainichi.jp/articles/20210525/wsj/00m/020/000000c
原爆慰霊碑に一礼「平和の火」つなぐ　広島の聖火走者たちの思い,の聖火は、新型コロナウイルス禍の長いトンネルを抜けられないまま、17日、被爆地・広島に入った。梅雨空の下、平和記念公園（広島市）で無観客の点火…,毎日新聞,2021/5/17,https://mainichi.jp/articles/20210517/k00/00m/050/274000c
異論にも耳を傾けて　NHK聖火リレー消音、市民団体が訴え,の開幕まで3カ月を切った。ただ、新型コロナウイルスの感染拡大が続く中での開催を疑問視する声もある。長野市では、聖火リレーの沿道で抗議活動をした…,毎日新聞,2021/4/30,https://mainichi.jp/articles/20210430/k00/00m/040/235000c
２度目の聖火ランナー　鳥海勲さん（９３）　車椅子で感動を再び　／千葉,"戦後日本の復興を世界に伝えた１９６４年の', 'で聖火ランナーを務めた。今回、３人の孫娘が「陸上競技一筋に生きてきた祖父の陸上人生の集大成に」と推薦文…",毎日新聞,2020/3/22,https://mainichi.jp/articles/20200322/ddl/k12/070/026000c
首相の唐突な「完全な東京五輪開催」の意図は何か　延期論高まる中での思惑,"新型コロナウイルスの世界的な感染の広がりで、', '・パラリンピックの通常開催が危ぶまれている。国際オリンピック委員会（IOC）や東京都などは「予定通…",毎日新聞,2020/3/17,https://mainichi.jp/articles/20200317/k00/00m/010/255000c
「自分を表現」五輪でこそ　鉄棒一本、挑む個人枠　体操・内村航平（３２）,"体操界のレジェンドが４大会連続の五輪出場を懸けて最終決戦に臨む。逆風下にある', 'も、内村航平（３２）＝ジョイカル＝にとっては特別な舞台だ。賛否渦巻…",毎日新聞,2021/6/5,https://mainichi.jp/articles/20210605/ddn/035/050/009000c
「自分を表現」五輪でこそ　鉄棒一本、挑む個人枠　体操・内村航平（３２）,"体操界のレジェンドが４大会連続の五輪出場を懸けて最終決戦に臨む。逆風下にある', 'も、内村航平（３２）＝ジョイカル＝にとっては特別な舞台だ。賛否渦巻…",毎日新聞,2021/6/5,https://mainichi.jp/articles/20210605/ddm/035/050/126000c
柔道ニッポン、７人初切符　東京五輪、男女１２階級決定,"全日本柔道連盟は２７日、東京都内で強化委員会を開き、', '代表に、男子７３キロ級で２０１６年リオデジャネイロ五輪金メダルの大野将平（旭化成）や、女子…",毎日新聞,2020/2/28,https://mainichi.jp/articles/20200228/ddm/035/050/046000c
コロナ、迫る病床パンク　東京、五輪選手村活用も視野／大阪、重症者優先し振り分け,新型コロナウイルスの感染拡大で、感染者が爆発的に増える「オーバーシュート」への危機感が大都市部を中心に高まっている。現状は検査で陽性なら軽症や無症状でも入院対…,毎日新聞,2020/4/1,https://mainichi.jp/articles/20200401/ddm/002/040/101000c
世論逆なでのバッハ会長発言　「おかしいやろ」思わず叫んだ,"日本で3回目となる緊急事態宣言にも「', 'とは関係ない」。国際オリンピック委員会（IOC）のバッハ会長の発言には耳を疑う。テレワークで独り言が増えた…",毎日新聞,2021/4/28,https://mainichi.jp/articles/20210427/k00/00m/050/137000c
負傷、屈辱…　王者・内村航平　苦悩を越えてたどり着いた新境地,"弱音、葛藤、苦悩……。体操男子の絶対的な王者として五輪の舞台で輝き続けてきた内村航平（ジョイカル）だが、舞台裏では意外な表情を見せてきた。', 'を目…",毎日新聞,2021/4/12,https://mainichi.jp/articles/20210408/k00/00m/050/134000c
“本番想定”アルゼンチンとの2連戦、ポイントは「統一感」　久保・三笘・旗手ラインにも注目,"7月22日、25日、28日、31日、8月3日、8月6日（or 7日）……。\n\n\u3000この日付が何かと言えば、', 'の男子サッカー競技の日程である。最初…",毎日新聞,2021/3/26,https://mainichi.jp/articles/20210326/sck/00m/050/011000c
コロナに負けるな　「アスリートは積極的に発信を」　バドミントン・奥原希望,"新型コロナウイルスの感染拡大で', 'が1年延期となった。東京五輪を「競技人生最大の目標」と位置づけていたバドミントン女子シングルスの奥原希望（25）…",毎日新聞,2020/4/18,https://mainichi.jp/articles/20200415/k00/00m/050/197000c
井上大仁　「厚底効果」で起死回生の日本新へ　3月1日号砲・東京マラソン,男子マラソン代表選考会を兼ねた東京マラソンが3月1日、東京都庁から東京駅前に至るコースで行われる。厚底シューズ騒動や新型肺炎の影響による大会縮…,毎日新聞,2020/2/27,https://mainichi.jp/articles/20200226/k00/00m/050/221000c
「マンU苦情殺到」「五輪中止論」「起業した元日本代表」（1/16～29）,話題満載のスポーツニュース。1月16日（土）～29日（金）に公開された記事のおすすめ7本です。（有料会員の方はすべての記事をご覧いただけます）\u3000◇マンUのユニ…,毎日新聞,2021/1/30,https://mainichi.jp/articles/20210129/k00/00m/050/119000c
アスリート躍動「瞬墨書」を寄贈　横浜市へ毎日新聞社　／神奈川,毎日新聞社は２５日、大阪事業本部企画部の編集デザイナーで書画アーティスト、悠流（ゆる）（本名・田中美江）が制作したアスリートの躍動感を表現する書画「瞬墨書」作…,毎日新聞,2020/12/26,https://mainichi.jp/articles/20201226/ddl/k14/040/118000c
コロナ終息、書で祈りを　国立能楽堂にびょうぶ　／東京,「今、国難に立ち向かうすべての人々に天下泰平の祈りを捧（ささ）げる」――。国立能楽堂（渋谷区）のロビーに、毎日書道会常任顧問の石飛博光さん（７９）が書き下ろし…,毎日新聞,2020/7/29,https://mainichi.jp/articles/20200729/ddl/k13/040/017000c
五輪効果享受へ再準備を　／山梨,新型コロナウイルスの影響から東京五輪の開催は１年程度延期となったが、開催に合わせて準備されてきた法改正は着実に進んでいる。\u3000４月には、東京五輪を「たばこのない…,毎日新聞,2020/4/19,https://mainichi.jp/articles/20200419/ddl/k19/070/129000c
東京1964パラリンピック,\u3000本来ならば、東京2020オリンピック・パラリンピック大会が開かれていたこの夏。今年に入って、1964年の東京パラリンピックに…,毎日新聞,2020/8/7,https://mainichi.jp/articles/20200806/org/00m/010/018000d
体操　ＮＨＫ杯　村上Ｖ、連続五輪切符　女子４人、団体総合代表決定,"今夏の', 'の代表選考会を兼ねた体操のＮＨＫ杯は１５日、長野市ビッグハットで女子個人総合が行われ、村上茉愛（日体ク）が３回目の優勝を果たし、２大会連…",毎日新聞,2021/5/16,https://mainichi.jp/articles/20210516/ddm/035/050/081000c
最悪の印象の五輪　負荷かかる医療にさらなる重圧,"私は物心がついた頃に前回の', 'の盛り上がりを経験した。ずっと五輪は無条件に素晴らしいもので、その後の成長に従って「神聖なものだ」という意識も加わり…",毎日新聞,2021/6/6,https://mainichi.jp/articles/20210606/ddv/010/070/002000c
聖火リレー全面中止の福岡　「仕方ない」でも「走りたかった」,"新型コロナウイルスの「第4波」が急拡大する中、', 'の聖火リレーを公道で実施しない自治体が相次いでいる。12日に3度目の緊急事態宣言が出される福岡県…",毎日新聞,2021/5/9,https://mainichi.jp/articles/20210509/k00/00m/040/219000c
森保一監督「非常に力のあるチームと同じグループになった」…OA枠についても言及,"\u300021日、', '男子サッカー競技の組み合わせ抽選会が行われた。男子サッカー競技は7月22日から8月7日にかけて行われ、参加16カ国が4カ国ずつの4…",毎日新聞,2021/4/21,https://mainichi.jp/articles/20210421/sck/00m/050/023000c
第４部　コロナ時代の五輪学／５　女性とスポーツ　歴史浅い男女平等　順天堂大大学院教授・小笠原悦子,・パラリンピック組織委員会の会長だった森喜朗氏の女性蔑視発言により、東京五輪に「男女平等」というテーマが急浮上した。かつて五輪には女性が疎外さ…,毎日新聞,2021/2/20,https://mainichi.jp/articles/20210220/dde/007/050/019000c
適正体重で戦うのがレスリング　タックル王子・高谷、減量苦から解放　４階級制覇の美学,"今夏の', 'で３大会連続の五輪出場を目指す高谷惣亮（そうすけ、３１歳）＝ＡＬＳＯＫ＝が昨年１２月のレスリング全日本選手権男子フリースタイル９２キロ級…",毎日新聞,2021/1/10,https://mainichi.jp/articles/20210110/ddm/035/050/082000c
今年の１０大ニュース１位　県政　「チバニアン」、知事引退表明／千葉市政　コロナ感染防止実施　／千葉,県と千葉市は県政と市政の今年の１０大ニュースをそれぞれ発表した。県政では地質年代に初めて日本の地名が採用された「チバニアン」命名と、森田健作知事の任期限りでの…,毎日新聞,2020/12/26,https://mainichi.jp/articles/20201226/ddl/k12/040/081000c
２０２０毎日スポーツ人賞　候補者紹介／上　グランプリ,"◇光る２度目の栄冠\u3000新型コロナウイルスで揺れたこの１年。スポーツ界も例外ではなく、', '・パラリンピックをはじめ各種大会が軒並み中止や延期になるなど…",毎日新聞,2020/11/19,https://mainichi.jp/articles/20201119/ddm/035/050/047000c
「成り金五輪」返上　延期の1年でシンプルに、等身大に　漫画家・ヤマザキマリさん,"来夏に延期された', '・パラリンピックはどんな大会にすべきだろう。コロナ禍の終息は見通せないが、私たちは再考する時間を得た。看板倒れに終わりそうだっ…",毎日新聞,2020/7/29,https://mainichi.jp/articles/20200729/k00/00m/040/054000c
